id,feedback,trial_condition,block,trial,correct_resp,resp,correct,rt
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,10,28,left,left,1,0.766
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,10,29,left,left,1,0.884
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,10,30,right,right,1,0.861
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,10,31,left,right,0,-1.077
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,10,32,right,left,0,-2.912
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,10,33,right,left,0,-0.641
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,10,34,left,right,0,-0.929
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,10,35,right,left,0,-1.56
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,10,36,left,left,1,0.91
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,10,37,right,right,1,1.256
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,1,left,left,1,1.173
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,2,right,right,1,0.949
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,3,left,left,1,0.96
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,4,left,left,1,0.851
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,5,right,right,1,1.714
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,6,right,right,1,0.977
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,7,left,left,1,0.884
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,8,left,left,1,0.885
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,9,left,left,1,0.949
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,10,right,right,1,1
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,11,left,left,1,0.892
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,12,right,right,1,0.797
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,13,right,right,1,0.836
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,14,right,right,1,0.828
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,15,left,left,1,0.755
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,16,left,left,1,0.753
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,17,left,right,0,-0.734
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,18,left,left,1,0.64
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,19,left,left,1,0.739
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,20,right,right,1,0.784
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,21,left,left,1,0.871
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,22,right,right,1,0.791
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,23,right,right,1,0.965
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,24,right,left,0,-0.919
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,25,left,left,1,0.909
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,26,right,right,1,0.831
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,27,right,left,0,-0.806
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,28,left,left,1,0.818
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,29,right,left,0,-0.889
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,30,right,right,1,0.903
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,31,left,left,1,0.952
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,32,left,right,0,-1.035
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,33,left,left,1,1.269
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,34,left,left,1,0.752
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,35,left,left,1,1.102
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,36,left,left,1,0.948
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,37,right,left,0,-0.927
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,38,right,left,0,-0.765
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,39,right,right,1,1.576
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,40,left,left,1,0.979
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,41,left,left,1,1.062
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,42,left,left,1,0.946
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,11,43,right,right,1,0.941
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,1,left,left,1,1.18
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,2,right,right,1,0.669
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,3,left,left,1,0.672
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,4,left,left,1,0.612
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,5,right,right,1,1.678
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,6,right,right,1,0.843
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,7,right,right,1,1.019
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,8,left,left,1,0.951
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,9,left,left,1,1.018
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,10,right,right,1,0.862
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,11,left,left,1,1.031
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,12,left,left,1,0.9
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,13,right,right,1,0.813
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,14,right,right,1,1.22
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,15,left,left,1,0.862
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,16,left,left,1,0.766
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,17,right,right,1,0.74
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,18,right,right,1,0.849
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,19,left,left,1,1.449
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,20,left,right,0,-0.841
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,21,right,right,1,1.317
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,22,right,right,1,0.729
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,23,left,left,1,1.198
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,24,right,right,1,1.095
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,25,right,right,1,0.749
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,26,right,right,1,0.843
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,27,left,left,1,1.291
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,28,right,right,1,0.822
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,29,left,left,1,0.789
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,30,right,right,1,0.924
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,31,right,right,1,0.91
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,32,left,right,0,-0.855
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,33,right,right,1,1.339
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,34,right,right,1,0.888
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,35,right,right,1,2.032
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,36,left,left,1,2.055
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,37,right,right,1,0.75
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,38,left,left,1,0.811
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,39,left,left,1,1.05
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,40,right,right,1,0.816
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,41,left,left,1,1.311
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,12,42,left,left,1,1.027
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,1,right,right,1,0.852
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,2,left,left,1,0.7
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,3,left,right,0,-1.152
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,4,left,left,1,0.924
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,5,right,right,1,0.886
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,6,left,left,1,1.271
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,7,right,right,1,0.714
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,8,left,left,1,0.91
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,9,left,left,1,0.856
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,10,left,left,1,1.071
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,11,left,left,1,0.98
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,12,right,right,1,0.856
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,13,right,left,0,-1.448
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,14,left,left,1,1.052
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,15,right,right,1,0.873
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,16,left,left,1,1.002
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,17,left,left,1,1.006
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,18,left,left,1,0.857
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,19,right,right,1,1.177
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,20,right,right,1,0.746
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,21,left,left,1,0.775
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,22,left,left,1,0.972
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,23,left,left,1,1.224
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,24,right,right,1,1.041
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,25,right,left,0,-0.782
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,26,left,left,1,0.897
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,27,right,right,1,1.043
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,28,left,right,0,-1.839
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,29,right,right,1,0.949
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,30,right,right,1,0.792
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,31,right,right,1,0.95
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,32,left,left,1,1.169
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,33,left,left,1,1.073
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,34,left,left,1,0.878
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,35,left,left,1,1.383
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,36,left,left,1,2.94
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,37,right,right,1,0.914
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,38,right,left,0,-1.195
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,39,right,right,1,0.801
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,13,40,left,right,0,-0.775
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,14,1,right,right,1,1.394
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,14,2,left,left,1,1.16
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,14,3,right,right,1,0.696
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,14,4,left,right,0,-0.7
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,14,5,right,left,0,-1.452
NA,Time,Friday 29th of May 2015 01:25:42 PM txt,14,6,right,right,1,1.553
