id,sex,age,session,block,trial,stim_type,stim,resp,acc,rt,difficult,word
9,2,20,4,3,53,3,Virbit,0,1,0.55,1,2
9,2,20,4,3,54,1,Sieger,1,1,0.397,2,1
9,2,20,4,3,55,3,Himmuga,0,1,0.406,1,2
9,2,20,4,3,56,3,Athlaten,0,1,0.598,1,2
9,2,20,4,3,57,1,Wirkung,1,1,0.454,2,1
9,2,20,4,3,58,3,kinstent,0,1,0.645,1,2
9,2,20,4,3,59,1,Kritiker,1,1,0.454,2,1
9,2,20,4,3,60,4,Khiase,0,1,0.43,2,2
9,2,20,4,3,61,1,Wohnung,1,1,0.614,2,1
9,2,20,4,3,62,3,Wihnhoim,0,1,0.422,1,2
9,2,20,4,3,63,3,leognun,0,1,0.526,1,2
9,2,20,4,3,64,1,Freundin,1,1,0.422,2,1
9,2,20,4,3,65,2,Kurgast,0,0,0.558,1,1
9,2,20,4,3,66,1,Kirche,1,1,0.398,2,1
9,2,20,4,3,67,3,Inrihi,0,1,0.406,1,2
9,2,20,4,3,68,4,Ktgqknan,0,1,0.382,2,2
9,2,20,4,3,69,3,zusohin,0,1,0.406,1,2
9,2,20,4,3,70,4,Tubipire,0,1,0.422,2,2
9,2,20,4,3,71,2,Böller,1,1,0.39,1,1
9,2,20,4,3,72,2,Tilde,1,1,0.414,1,1
9,2,20,4,3,73,4,Rehnuä,0,1,0.636,2,2
9,2,20,4,3,74,2,Bohrer,1,1,0.518,1,1
9,2,20,4,3,75,4,velseel,0,1,0.614,2,2
9,2,20,4,3,76,4,Rilhgg,0,1,0.678,2,2
9,2,20,4,3,77,4,auukbe,0,1,0.366,2,2
9,2,20,4,3,78,2,süßlich,1,1,0.574,1,1
9,2,20,4,3,79,1,Jahrgang,1,1,0.406,2,1
9,2,20,4,3,80,1,bisherig,1,1,0.431,2,1
9,2,20,4,3,81,1,genießen,1,1,0.534,2,1
9,2,20,4,3,82,1,offenbar,1,1,0.454,2,1
9,2,20,4,3,83,4,Zibitu,0,1,0.446,2,2
9,2,20,4,3,84,4,Knailn,0,1,0.453,2,2
9,2,20,4,3,85,3,Pistomt,0,1,0.654,1,2
9,2,20,4,3,86,3,Ombaunta,0,1,0.83,1,2
9,2,20,4,3,87,3,bingin,0,1,0.462,1,2
9,2,20,4,3,88,3,Seovinir,0,1,0.406,1,2
9,2,20,4,3,89,3,Silbu,0,1,0.35,1,2
9,2,20,4,3,90,4,Aiceieg,0,1,0.398,2,2
9,2,20,4,3,91,3,Gihelz,0,1,0.461,1,2
9,2,20,4,3,92,2,Eisbahn,1,1,0.47,1,1
9,2,20,4,3,93,4,Wrlhic,0,1,0.367,2,2
9,2,20,4,3,94,1,typisch,0,0,0.383,2,1
9,2,20,4,3,95,2,fragend,1,1,0.439,1,1
9,2,20,4,3,96,2,kuscheln,1,1,0.389,1,1
9,2,20,4,3,97,3,emkompft,1,0,0.374,1,2
9,2,20,4,3,98,4,heltie,0,1,0.638,2,2
9,2,20,4,3,99,4,beenene,1,0,0.485,2,2
9,2,20,4,3,100,4,rahml,0,1,0.534,2,2
9,2,20,4,3,101,4,senuchn,0,1,0.462,2,2
9,2,20,4,3,102,2,Vikariat,0,0,0.462,1,1
9,2,20,4,3,103,4,Sarüef,0,1,0.51,2,2
9,2,20,4,3,104,1,positiv,1,1,0.654,2,1
9,2,20,4,4,5,3,Eefwend,0,1,0.471,1,2
9,2,20,4,4,6,2,flanken,1,1,0.422,1,1
9,2,20,4,4,7,4,Tsniht,0,1,0.302,2,2
9,2,20,4,4,8,2,wurmen,1,1,0.439,1,1
9,2,20,4,4,9,2,Fjord,0,0,0.35,1,1
9,2,20,4,4,10,2,Libelle,1,1,0.47,1,1
9,2,20,4,4,11,4,Mynboue,0,1,0.535,2,2
9,2,20,4,4,12,1,still,0,0,0.406,2,1
9,2,20,4,4,13,3,Necal,0,1,0.654,1,2
9,2,20,4,4,14,2,ureigen,0,0,1.087,1,1
9,2,20,4,4,15,4,Maoihg,0,1,1.222,2,2
9,2,20,4,4,16,2,Trapp,1,1,0.566,1,1
9,2,20,4,4,17,1,stehend,1,1,0.558,2,1
9,2,20,4,4,18,2,Krücke,1,1,0.478,1,1
9,2,20,4,4,19,3,Borgung,1,0,0.454,1,2
9,2,20,4,4,20,4,Sectra,0,1,0.439,2,2
9,2,20,4,4,21,4,mvcdse,0,1,0.438,2,2
9,2,20,4,4,22,1,Sammlung,1,1,0.446,2,1
9,2,20,4,4,23,2,Spalt,1,1,0.51,1,1
9,2,20,4,4,24,2,Ultra,1,1,0.406,1,1
9,2,20,4,4,25,3,Tacka,0,1,0.566,1,2
9,2,20,4,4,26,4,Femio,0,1,0.478,2,2
9,2,20,4,4,27,3,zovuil,0,1,0.431,1,2
9,2,20,4,4,28,4,Vuleu,0,1,0.51,2,2
9,2,20,4,4,29,3,Gostult,0,1,0.607,1,2
9,2,20,4,4,30,3,Iltesto,0,1,0.438,1,2
9,2,20,4,4,31,4,Merfn,0,1,0.494,2,2
9,2,20,4,4,32,1,Geschenk,1,1,0.759,2,1
9,2,20,4,4,33,2,optional,1,1,0.487,1,1
9,2,20,4,4,34,4,Pommede,0,1,0.83,2,2
9,2,20,4,4,35,3,Uanluss,0,1,0.534,1,2
9,2,20,4,4,36,2,Amtmann,0,0,0.567,1,1
9,2,20,4,4,37,1,Sonne,1,1,0.406,2,1
9,2,20,4,4,38,1,reden,1,1,0.415,2,1
9,2,20,4,4,39,4,Bnsirc,0,1,0.454,2,2
9,2,20,4,4,40,4,Gnegtl,0,1,0.406,2,2
9,2,20,4,4,41,3,stuchun,0,1,0.503,1,2
9,2,20,4,4,42,4,roßrba,0,1,0.311,2,2
9,2,20,4,4,43,3,Turhatar,0,1,0.479,1,2
9,2,20,4,4,44,1,Infobox,1,1,0.534,2,1
9,2,20,4,4,45,3,mitsemt,0,1,0.544,1,2
9,2,20,4,4,46,3,siwes,0,1,0.478,1,2
9,2,20,4,4,47,2,Fixpunkt,1,1,0.823,1,1
9,2,20,4,4,48,3,ermedun,0,1,0.646,1,2
9,2,20,4,4,49,2,Texaner,1,1,0.686,1,1
9,2,20,4,4,50,3,Pruspukt,0,1,0.63,1,2
9,2,20,4,4,51,4,elsmhe,0,1,0.381,2,2
9,2,20,4,4,52,2,Baukunst,1,1,0.63,1,1
9,2,20,4,4,53,1,lachen,1,1,0.479,2,1
9,2,20,4,4,54,3,obhongig,0,1,0.437,1,2
9,2,20,4,4,55,1,russisch,1,1,0.479,2,1
9,2,20,4,4,56,4,betäsc,0,1,0.503,2,2
9,2,20,4,4,57,1,Mitte,1,1,0.422,2,1
9,2,20,4,4,58,1,Flugzeug,1,1,0.454,2,1
9,2,20,4,4,59,1,Gelände,1,1,0.406,2,1
9,2,20,4,4,60,3,Trepp,1,0,0.406,1,2
9,2,20,4,4,61,1,Müller,0,0,0.447,2,1
9,2,20,4,4,62,2,Pollen,1,1,0.558,1,1
9,2,20,4,4,63,4,Butoo,0,1,0.519,2,2
9,2,20,4,4,64,2,Bankett,1,1,0.439,1,1
9,2,20,4,4,65,1,Kraft,1,1,0.455,2,1
9,2,20,4,4,66,2,Tablett,1,1,0.367,1,1
9,2,20,4,4,67,4,Guata,0,1,0.39,2,2
9,2,20,4,4,68,4,Alibeal,0,1,0.75,2,2
9,2,20,4,4,69,2,Irrsinn,1,1,0.519,1,1
9,2,20,4,4,70,2,Kübel,1,1,0.39,1,1
9,2,20,4,4,71,2,Schaukel,0,0,0.423,1,1
9,2,20,4,4,72,3,ipfirn,0,1,0.559,1,2
9,2,20,4,4,73,1,entlang,0,0,0.399,2,1
9,2,20,4,4,74,1,Papier,0,0,0.415,2,1
9,2,20,4,4,75,3,Embou,0,1,0.486,1,2
9,2,20,4,4,76,4,Hobawu,0,1,0.447,2,2
9,2,20,4,4,77,1,hinter,1,1,0.502,2,1
9,2,20,4,4,78,3,gifisst,0,1,0.671,1,2
9,2,20,4,4,79,4,Sawhoen,0,1,0.599,2,2
9,2,20,4,4,80,4,bznsfia,0,1,0.431,2,2
9,2,20,4,4,81,1,Krise,1,1,0.446,2,1
9,2,20,4,4,82,3,Strach,1,0,0.454,1,2
9,2,20,4,4,83,1,Kloster,1,1,0.399,2,1
9,2,20,4,4,84,1,beliebt,1,1,0.604,2,1
9,2,20,4,4,85,3,Faldhirr,1,0,0.767,1,2
9,2,20,4,4,86,2,unwahr,1,1,0.454,1,1
9,2,20,4,4,87,4,Rnrdekd,1,0,0.446,2,2
9,2,20,4,4,88,1,freuen,1,1,0.502,2,1
9,2,20,4,4,89,1,Zuhörer,1,1,0.67,2,1
9,2,20,4,4,90,4,kaüemes,0,1,0.43,2,2
9,2,20,4,4,91,3,Ebress,1,0,0.486,1,2
9,2,20,4,4,92,1,Ausland,1,1,0.574,2,1
9,2,20,4,4,93,4,Gegtere,0,1,0.518,2,2
9,2,20,4,4,94,4,Pnuatod,0,1,0.415,2,2
9,2,20,4,4,95,1,Dienstag,1,1,0.518,2,1
9,2,20,4,4,96,2,Bahndamm,1,1,0.694,1,1
9,2,20,4,4,97,3,Synurgua,0,1,0.463,1,2
9,2,20,4,4,98,1,Prinzip,1,1,0.486,2,1
9,2,20,4,4,99,3,Wuuße,0,1,0.454,1,2
9,2,20,4,4,100,4,koxso,0,1,0.63,2,2
9,2,20,4,4,101,2,Rassist,1,1,0.542,1,1
9,2,20,4,4,102,2,Trabi,1,1,0.75,1,1
9,2,20,4,4,103,3,ongarn,0,1,0.622,1,2
9,2,20,4,4,104,2,Editor,1,1,0.542,1,1
9,2,20,4,5,5,2,ätzen,1,1,0.471,1,1
9,2,20,4,5,6,1,anbieten,1,1,0.455,2,1
9,2,20,4,5,7,1,brennen,1,1,0.469,2,1
9,2,20,4,5,8,1,Schüler,1,1,0.431,2,1
9,2,20,4,5,9,1,zufolge,1,1,0.415,2,1
9,2,20,4,5,10,3,oborlagt,0,1,0.71,1,2
9,2,20,4,5,11,3,Alatu,0,1,0.382,1,2
9,2,20,4,5,12,4,Wlimre,0,1,0.47,2,2
9,2,20,4,5,13,2,Botanik,0,0,0.454,1,1
9,2,20,4,5,14,3,Diezase,0,1,1.95,1,2
9,2,20,4,5,15,4,Pcvmsnt,0,1,0.438,2,2
9,2,20,4,5,16,1,obwohl,1,1,0.447,2,1
9,2,20,4,5,17,1,wobei,1,1,0.454,2,1
9,2,20,4,5,18,1,nachdem,1,1,0.437,2,1
9,2,20,4,5,19,2,Himbeere,1,1,0.518,1,1
9,2,20,4,5,20,1,Lehrer,1,1,0.398,2,1
9,2,20,4,5,21,4,Ureef,0,1,0.51,2,2
9,2,20,4,5,22,3,Baasoan,0,1,0.445,1,2
9,2,20,4,5,23,1,Studie,1,1,0.437,2,1
9,2,20,4,5,24,2,Halbsatz,1,1,0.43,1,1
9,2,20,4,5,25,1,Strom,1,1,0.43,2,1
9,2,20,4,5,26,1,anlegen,1,1,0.446,2,1
9,2,20,4,5,27,1,Vorwurf,1,1,0.366,2,1
9,2,20,4,5,28,3,Leckerii,1,0,0.374,1,2
9,2,20,4,5,29,1,gelingen,0,0,0.43,2,1
9,2,20,4,5,30,1,Formel,1,1,0.446,2,1
9,2,20,4,5,31,4,saltun,0,1,0.446,2,2
9,2,20,4,5,32,4,Naabl,0,1,0.67,2,2
9,2,20,4,5,33,2,Dekor,1,1,0.686,1,1
9,2,20,4,5,34,4,fägähuf,0,1,0.573,2,2
9,2,20,4,5,35,2,belagert,1,1,0.51,1,1
9,2,20,4,5,36,2,behelfen,1,1,0.446,1,1
9,2,20,4,5,37,2,Vinyl,0,0,0.445,1,1
9,2,20,4,5,38,2,Stecker,1,1,0.462,1,1
9,2,20,4,5,39,1,Gespräch,1,1,0.421,2,1
9,2,20,4,5,40,3,Mostir,0,1,0.629,1,2
9,2,20,4,5,41,4,aonyun,0,1,0.438,2,2
9,2,20,4,5,42,2,lodern,1,1,0.774,1,1
9,2,20,4,5,43,3,Tinnol,1,0,0.414,1,2
9,2,20,4,5,44,3,Suckal,1,0,0.502,1,2
9,2,20,4,5,45,4,batuedx,0,1,0.398,2,2
9,2,20,4,5,46,2,Großrat,1,1,0.485,1,1
9,2,20,4,5,47,2,glotzen,1,1,0.494,1,1
9,2,20,4,5,48,2,Zwanzig,1,1,0.382,1,1
9,2,20,4,5,49,3,Schwonz,1,0,0.382,1,2
9,2,20,4,5,50,3,Rusan,0,1,0.79,1,2
9,2,20,4,5,51,1,bestimmt,1,1,0.43,2,1
9,2,20,4,5,52,2,Rückruf,1,1,0.478,1,1
9,2,20,4,5,53,2,Dackel,1,1,0.502,1,1
9,2,20,4,5,54,4,Ecgmern,0,1,0.446,2,2
9,2,20,4,5,55,3,mogasch,0,1,0.734,1,2
9,2,20,4,5,56,3,schlocht,0,1,0.614,1,2
9,2,20,4,5,57,2,herzig,1,1,0.574,1,1
9,2,20,4,5,58,2,Schlitz,1,1,0.334,1,1
9,2,20,4,5,59,4,täslun,0,1,0.646,2,2
9,2,20,4,5,60,1,kräftig,1,1,0.781,2,1
9,2,20,4,5,61,1,Rückkehr,1,1,0.437,2,1
9,2,20,4,5,62,4,betse,0,1,0.453,2,2
9,2,20,4,5,63,4,berots,0,1,0.485,2,2
9,2,20,4,5,64,4,Seteeou,0,1,0.421,2,2
9,2,20,4,5,65,1,Musiker,1,1,0.446,2,1
9,2,20,4,5,66,3,bilohran,0,1,0.366,1,2
9,2,20,4,5,67,1,Ausdruck,0,0,0.39,2,1
9,2,20,4,5,68,1,Museum,1,1,0.589,2,1
9,2,20,4,5,69,4,Bhfhhc,0,1,0.454,2,2
9,2,20,4,5,70,4,Gurppe,0,1,0.678,2,2
9,2,20,4,5,71,3,varnihm,0,1,0.382,1,2
9,2,20,4,5,72,2,Attest,1,1,0.47,1,1
9,2,20,4,5,73,2,Kätzchen,0,0,0.446,1,1
9,2,20,4,5,74,3,notoral,0,1,0.558,1,2
9,2,20,4,5,75,3,Rundgong,0,1,0.71,1,2
9,2,20,4,5,76,4,gslmab,0,1,0.422,2,2
9,2,20,4,5,77,2,Finder,1,1,0.494,1,1
9,2,20,4,5,78,3,suuben,0,1,0.478,1,2
9,2,20,4,5,79,4,Wtkgnh,0,1,0.413,2,2
9,2,20,4,5,80,3,Kletscha,0,1,0.797,1,2
9,2,20,4,5,81,4,Suubrab,0,1,0.462,2,2
9,2,20,4,5,82,3,Virsocht,0,1,0.454,1,2
9,2,20,4,5,83,4,Aedoefg,0,1,0.358,2,2
9,2,20,4,5,84,3,lestog,0,1,0.357,1,2
9,2,20,4,5,85,4,Uiczhlt,0,1,0.381,2,2
9,2,20,4,5,86,2,nachten,1,1,0.486,1,1
9,2,20,4,5,87,2,Seeleute,1,1,0.621,1,1
9,2,20,4,5,88,2,abringen,0,0,0.462,1,1
9,2,20,4,5,89,3,gaustog,0,1,0.629,1,2
9,2,20,4,5,90,2,Lagune,1,1,0.534,1,1
9,2,20,4,5,91,3,derchs,0,1,0.541,1,2
9,2,20,4,5,92,3,hontor,0,1,0.461,1,2
9,2,20,4,5,93,4,sanktd,0,1,0.43,2,2
9,2,20,4,5,94,4,gentek,0,1,0.51,2,2
9,2,20,4,5,95,4,Kagghi,0,1,0.422,2,2
9,2,20,4,5,96,4,putepnk,0,1,0.397,2,2
9,2,20,4,5,97,3,Irntu,0,1,0.502,1,2
9,2,20,4,5,98,1,Kaffee,1,1,0.486,2,1
9,2,20,4,5,99,1,Detail,0,0,0.421,2,1
9,2,20,4,5,100,4,Auttlgom,0,1,0.629,2,2
9,2,20,4,5,101,2,Gefüge,0,0,0.39,1,1
9,2,20,4,5,102,1,total,1,1,0.436,2,1
9,2,20,4,5,103,3,jebulnd,0,1,0.414,1,2
9,2,20,4,5,104,1,geeignet,1,1,0.55,2,1
9,2,20,4,6,5,1,erkennen,1,1,0.51,2,1
9,2,20,4,6,6,1,hinten,1,1,0.542,2,1
9,2,20,4,6,7,3,harzhoft,1,0,0.413,1,2
9,2,20,4,6,8,4,btepho,1,0,0.398,2,2
9,2,20,4,6,9,3,fektasch,0,1,0.47,1,2
9,2,20,4,6,10,2,prosten,1,1,0.51,1,1
9,2,20,4,6,11,3,getusch,0,1,0.664,1,2
9,2,20,4,6,12,4,zesrop,0,1,0.406,2,2
9,2,20,4,6,13,1,Schiff,1,1,0.454,2,1
9,2,20,4,6,14,2,Pastorin,1,1,0.486,1,1
9,2,20,4,6,15,4,Erntein,1,0,0.446,2,2
9,2,20,4,6,16,2,blumig,0,0,0.454,1,1
9,2,20,4,6,17,1,Richter,1,1,0.398,2,1
9,2,20,4,6,18,1,Zweifel,1,1,0.502,2,1
9,2,20,4,6,19,3,Trisun,0,1,0.478,1,2
9,2,20,4,6,20,1,niedrig,1,1,0.422,2,1
9,2,20,4,6,21,1,danach,1,1,0.39,2,1
9,2,20,4,6,22,3,onguln,0,1,0.59,1,2
9,2,20,4,6,23,3,Gibut,0,1,0.614,1,2
9,2,20,4,6,24,2,erwürgen,1,1,0.654,1,1
9,2,20,4,6,25,1,Konzept,0,0,0.446,2,1
9,2,20,4,6,26,4,Aetsee,0,1,0.406,2,2
9,2,20,4,6,27,2,Balsam,1,1,0.542,1,1
9,2,20,4,6,28,2,abwinken,1,1,0.518,1,1
9,2,20,4,6,29,1,Besucher,1,1,0.414,2,1
9,2,20,4,6,30,3,Fleusi,0,1,0.614,1,2
9,2,20,4,6,31,3,Pliteui,0,1,0.487,1,2
9,2,20,4,6,32,3,Ikanim,0,1,0.478,1,2
9,2,20,4,6,33,2,topfit,0,0,0.653,1,1
9,2,20,4,6,34,4,Lrctps,0,1,0.406,2,2
9,2,20,4,6,35,4,Lelahe,0,1,0.478,2,2
9,2,20,4,6,36,1,perfekt,1,1,0.518,2,1
9,2,20,4,6,37,1,Bewohner,1,1,0.486,2,1
9,2,20,4,6,38,2,Spinat,1,1,0.422,1,1
9,2,20,4,6,39,2,Metaller,1,1,0.438,1,1
9,2,20,4,6,40,2,Saldo,1,1,0.454,1,1
9,2,20,4,6,41,2,Strudel,1,1,0.614,1,1
9,2,20,4,6,42,4,Gonlst,0,1,0.527,2,2
9,2,20,4,6,43,2,Neuner,0,0,0.526,1,1
9,2,20,4,6,44,3,Nazeziut,0,1,0.582,1,2
9,2,20,4,6,45,2,Anorak,0,0,0.462,1,1
9,2,20,4,6,46,3,Ordbobin,0,1,0.509,1,2
9,2,20,4,6,47,2,trendig,1,1,0.462,1,1
9,2,20,4,6,48,4,Hisüer,0,1,0.47,2,2
9,2,20,4,6,49,2,rabiat,1,1,0.862,1,1
9,2,20,4,6,50,2,horrend,1,1,0.933,1,1
9,2,20,4,6,51,3,Ferullu,0,1,1.414,1,2
9,2,20,4,6,52,4,Docclen,0,1,0.526,2,2
9,2,20,4,6,53,2,gebraten,1,1,0.413,1,1
9,2,20,4,6,54,2,Zustrom,1,1,0.614,1,1
9,2,20,4,6,55,2,Chilene,0,0,0.494,1,1
9,2,20,4,6,56,3,jaggun,0,1,0.574,1,2
9,2,20,4,6,57,1,riesig,1,1,0.43,2,1
9,2,20,4,6,58,3,Ontorort,0,1,0.494,1,2
9,2,20,4,6,59,1,Umfrage,1,1,0.51,2,1
9,2,20,4,6,60,4,Galemnn,0,1,0.486,2,2
9,2,20,4,6,61,4,Geatpa,0,1,0.366,2,2
9,2,20,4,6,62,4,mrnzmd,0,1,0.382,2,2
9,2,20,4,6,63,1,erwerben,1,1,0.454,2,1
9,2,20,4,6,64,1,Handel,1,1,0.406,2,1
9,2,20,4,6,65,2,Skilift,1,1,0.614,1,1
9,2,20,4,6,66,3,fuhrond,0,1,0.509,1,2
9,2,20,4,6,67,2,spaßig,1,1,0.47,1,1
9,2,20,4,6,68,1,Ortsteil,1,1,0.533,2,1
9,2,20,4,6,69,3,forblis,0,1,0.574,1,2
9,2,20,4,6,70,2,Umsturz,1,1,0.406,1,1
9,2,20,4,6,71,4,euruke,0,1,0.454,2,2
9,2,20,4,6,72,3,Proging,0,1,0.63,1,2
9,2,20,4,6,73,3,budenkan,0,1,0.598,1,2
9,2,20,4,6,74,2,zulasten,1,1,0.646,1,1
9,2,20,4,6,75,2,Baugrund,1,1,0.646,1,1
9,2,20,4,6,76,1,suchen,1,1,0.422,2,1
9,2,20,4,6,77,4,hrdoir,0,1,0.47,2,2
9,2,20,4,6,78,1,Opfer,1,1,0.486,2,1
9,2,20,4,6,79,3,esiliirt,0,1,0.446,1,2
9,2,20,4,6,80,4,Rrnawken,0,1,0.478,2,2
9,2,20,4,6,81,1,fehlen,1,1,0.503,2,1
9,2,20,4,6,82,1,Planung,1,1,0.502,2,1
9,2,20,4,6,83,4,Punnieeh,0,1,0.374,2,2
9,2,20,4,6,84,4,Pyfds,0,1,0.359,2,2
9,2,20,4,6,85,2,Bergwelt,1,1,0.478,1,1
9,2,20,4,6,86,4,Faloree,0,1,0.734,2,2
9,2,20,4,6,87,4,Hansrün,0,1,0.662,2,2
9,2,20,4,6,88,3,mihran,0,1,0.422,1,2
9,2,20,4,6,89,4,Srktsil,0,1,0.398,2,2
9,2,20,4,6,90,4,Neaauä,0,1,0.423,2,2
9,2,20,4,6,91,4,Völblrr,0,1,0.397,2,2
9,2,20,4,6,92,1,Aufnahme,1,1,0.486,2,1
9,2,20,4,6,93,1,global,0,0,0.422,2,1
9,2,20,4,6,94,1,Abstand,1,1,0.662,2,1
9,2,20,4,6,95,4,Diinlr,0,1,0.454,2,2
9,2,20,4,6,96,1,scheiden,1,1,0.486,2,1
9,2,20,4,6,97,4,Saluzee,0,1,0.91,2,2
9,2,20,4,6,98,1,springen,1,1,0.47,2,1
9,2,20,4,6,99,3,soufzon,0,1,0.686,1,2
9,2,20,4,6,100,4,Pamvln,0,1,0.478,2,2
9,2,20,4,6,101,3,Eonogung,0,1,0.39,1,2
9,2,20,4,6,102,3,Munover,1,0,0.446,1,2
9,2,20,4,6,103,3,Knappo,0,1,0.414,1,2
9,2,20,4,6,104,3,ompfen,1,0,0.542,1,2
9,2,20,4,7,5,3,Gulfur,0,1,0.389,1,2
9,2,20,4,7,6,3,Hunrundu,0,1,0.39,1,2
9,2,20,4,7,7,4,Arnneg,0,1,0.414,2,2
9,2,20,4,7,8,2,Lette,1,1,0.437,1,1
9,2,20,4,7,9,3,neadur,0,1,0.43,1,2
9,2,20,4,7,10,4,Liusihnt,0,1,0.374,2,2
9,2,20,4,7,11,3,Loichnam,0,1,0.486,1,2
9,2,20,4,7,12,3,Urgol,0,1,0.35,1,2
9,2,20,4,7,13,2,Wehrmann,1,1,0.565,1,1
9,2,20,4,7,14,1,Ensemble,0,0,0.375,2,1
9,2,20,4,7,15,2,Backe,1,1,0.47,1,1
9,2,20,4,7,16,1,Regel,1,1,0.406,2,1
9,2,20,4,7,17,1,Theorie,1,1,0.398,2,1
9,2,20,4,7,18,1,Partner,1,1,0.39,2,1
9,2,20,4,7,19,4,Kpgaretn,0,1,0.462,2,2
9,2,20,4,7,20,2,anzapfen,1,1,0.542,1,1
9,2,20,4,7,21,2,basta,0,0,0.959,1,1
9,2,20,4,7,22,1,genauso,1,1,0.502,2,1
9,2,20,4,7,23,2,Burghof,1,1,0.462,1,1
9,2,20,4,7,24,2,Dampfer,1,1,0.406,1,1
9,2,20,4,7,25,1,Januar,1,1,0.39,2,1
9,2,20,4,7,26,2,Verruf,1,1,0.406,1,1
9,2,20,4,7,27,2,bürgen,1,1,0.422,1,1
9,2,20,4,7,28,1,ergänzen,1,1,0.414,2,1
9,2,20,4,7,29,3,Irzeoher,0,1,0.454,1,2
9,2,20,4,7,30,4,Moark,0,1,0.798,2,2
9,2,20,4,7,31,3,Gesthif,0,1,0.502,1,2
9,2,20,4,7,32,3,Aigintum,0,1,0.439,1,2
9,2,20,4,7,33,2,vorhin,1,1,0.486,1,1
9,2,20,4,7,34,2,Autobus,1,1,0.534,1,1
9,2,20,4,7,35,1,Republik,1,1,0.438,2,1
9,2,20,4,7,36,4,Fcule,0,1,0.462,2,2
9,2,20,4,7,37,4,Biisea,0,1,0.405,2,2
9,2,20,4,7,38,1,online,1,1,0.43,2,1
9,2,20,4,7,39,4,bekse,0,1,0.478,2,2
9,2,20,4,7,40,4,kekhan,0,1,0.43,2,2
9,2,20,4,7,41,4,Mowüad,0,1,0.446,2,2
9,2,20,4,7,42,4,Dnpia,0,1,0.366,2,2
9,2,20,4,7,43,4,Bupauhe,0,1,0.558,2,2
9,2,20,4,7,44,2,rotweiß,0,0,0.342,1,1
9,2,20,4,7,45,4,Gfäeilr,0,1,0.446,2,2
9,2,20,4,7,46,4,Hlrle,0,1,0.382,2,2
9,2,20,4,7,47,4,Kohnge,0,1,0.494,2,2
9,2,20,4,7,48,4,Kezeie,0,1,0.422,2,2
9,2,20,4,7,49,2,heiser,1,1,0.614,1,1
9,2,20,4,7,50,1,Kommune,1,1,0.406,2,1
9,2,20,4,7,51,1,Publikum,1,1,0.406,2,1
9,2,20,4,7,52,2,shoppen,1,1,0.406,1,1
9,2,20,4,7,53,1,Fahrzeug,1,1,0.366,2,1
9,2,20,4,7,54,1,erleiden,1,1,0.422,2,1
9,2,20,4,7,55,2,umhüllen,1,1,0.415,1,1
9,2,20,4,7,56,1,nahezu,0,0,0.414,2,1
9,2,20,4,7,57,1,brechen,1,1,0.526,2,1
9,2,20,4,7,58,2,beinah,1,1,0.391,1,1
9,2,20,4,7,59,2,reimen,1,1,0.366,1,1
9,2,20,4,7,60,2,gutgehen,1,1,0.358,1,1
9,2,20,4,7,61,3,Mundort,1,0,0.326,1,2
9,2,20,4,7,62,4,wuntea,1,0,0.358,2,2
9,2,20,4,7,63,1,Signal,1,1,0.438,2,1
9,2,20,4,7,64,3,stirr,0,1,0.454,1,2
9,2,20,4,7,65,3,Geschupf,1,0,0.478,1,2
9,2,20,4,7,66,1,lauten,1,1,0.526,2,1
9,2,20,4,7,67,3,Kaufir,1,0,0.39,1,2
9,2,20,4,7,68,4,Gehhate,0,1,0.91,2,2
9,2,20,4,7,69,2,ehedem,1,1,0.942,1,1
9,2,20,4,7,70,4,Gdtter,1,0,0.478,2,2
9,2,20,4,7,71,3,Glaroe,0,1,0.478,1,2
9,2,20,4,7,72,1,reißen,1,1,0.454,2,1
9,2,20,4,7,73,3,Raleqiie,0,1,0.414,1,2
9,2,20,4,7,74,1,Gefahr,1,1,0.43,2,1
9,2,20,4,7,75,3,uensum,0,1,0.431,1,2
9,2,20,4,7,76,2,Peitsche,1,1,0.606,1,1
9,2,20,4,7,77,1,Rechnung,1,1,0.511,2,1
9,2,20,4,7,78,3,Bleckida,0,1,0.543,1,2
9,2,20,4,7,79,1,Messe,1,1,0.439,2,1
9,2,20,4,7,80,4,Brpoban,0,1,0.493,2,2
9,2,20,4,7,81,3,Jemend,1,0,0.494,1,2
9,2,20,4,7,82,2,Stadttor,1,1,0.526,1,1
9,2,20,4,7,83,3,subtel,0,1,0.51,1,2
9,2,20,4,7,84,4,Gegtvn,0,1,0.406,2,2
9,2,20,4,7,85,2,nageln,0,0,0.406,1,1
9,2,20,4,7,86,4,hedlar,0,1,0.502,2,2
9,2,20,4,7,87,4,Tlderer,0,1,0.478,2,2
9,2,20,4,7,88,2,krude,0,0,0.493,1,1
9,2,20,4,7,89,2,ablagern,1,1,0.534,1,1
9,2,20,4,7,90,3,omanis,0,1,0.438,1,2
9,2,20,4,7,91,4,Rlhsin,0,1,0.389,2,2
9,2,20,4,7,92,3,Onstinz,0,1,0.414,1,2
9,2,20,4,7,93,1,zumal,1,1,0.502,2,1
9,2,20,4,7,94,4,Sctfout,0,1,0.454,2,2
9,2,20,4,7,95,3,husslich,0,1,0.415,1,2
9,2,20,4,7,96,3,Dukin,0,1,1.43,1,2
9,2,20,4,7,97,4,Haysier,0,1,0.863,2,2
9,2,20,4,7,98,3,Trunsat,0,1,0.422,1,2
